geoid,incomeclass,type,own,hh,mwh,hh_med_income,hh_gini_index,hu_rnt,hu_blt2010,pop_total,lihtc_qualified
53033022101,low,mf,own,3,40.0742027,100168,0.451,0.43964562569213733,0.003875968992248062,4740,False
53033022203,low,mf,own,2,77.09574609999999,121759,0.3985,0.44841075794621027,0.021026894865525673,5030,False
53033022300,low,mf,own,2,22.0228418,113958,0.4513,0.09238451935081149,0.0299625468164794,2603,False
53033022400,low,mf,own,7,128.41666709999998,111754,0.4593,0.6323777403035413,0.02866779089376054,8832,False
53033022701,low,mf,own,0,0,103292,0.4884,0.7536571094207138,0.002925687536571094,2506,False
53033023900,low,mf,own,6,108.2877519,117308,0.4927,0.6062593144560358,0.015797317436661698,7013,False
53033024100,low,mf,own,3,1.5258866000000002,189231,0.5293,0.3198324022346369,0.02094972067039106,4830,False
53033024702,low,mf,own,6,138.99195809999998,106941,0.3869,0.5209897136502641,0.03308312482624409,7791,False
53033028100,low,mf,own,4,27.1583193,45845,0.4028,0.8826747720364742,0,2439,True
53033030004,low,mf,own,17,275.35455260000003,42439,0.4184,0.8632875245404248,0.013028734606460824,8106,True
53033031202,low,mf,own,8,80.58987970000003,76932,0.3835,0.6458333333333334,0.006283068783068783,6151,False
53033031204,low,mf,own,4,65.0022668,89375,0.4478,0.20387243735763097,0.017084282460136675,5780,False
53033032002,low,mf,own,4,63.41363390000001,91063,0.3769,0.4009546539379475,0.031821797931583136,3373,False
53033032003,low,mf,own,6,98.32826700000001,83750,0.4154,0.16823056300268097,0.011394101876675604,5148,False
53033032102,low,mf,own,3,46.6652201,98750,0.3697,0.2843197071384991,0.023794996949359364,5063,False
53033032104,low,mf,own,8,84.037221,82456,0.4228,0.5917808219178082,0,5985,False
53033032210,low,mf,own,8,145.7880955,116732,0.3811,0.5361111111111111,0.10375816993464053,12302,False
53033032315,low,mf,own,3,60.14573459999999,131992,0.4149,0.25213918996006845,0.02053622361665716,5291,False
53033032401,low,mf,own,7,91.7606903,92500,0.4506,0.46692307692307694,0.006538461538461538,5733,False
53033032402,low,mf,own,11,65.2971282,106824,0.3846,0.3829947328818661,0.06019563581640331,6377,False
53033032500,low,mf,own,6,123.6648483,95309,0.403,0.45646319569120286,0.020197486535008975,5399,False
53033032601,low,mf,own,3,33.808935299999995,84583,0.3573,0.5495836487509462,0.0174110522331567,2624,False
53033032602,low,mf,own,6,64.670872,132072,0.3226,0.35990981758557083,0.05697888911662226,12602,False
53033032704,low,mf,own,9,97.34887829999998,70471,0.4982,0.5994318181818182,0.028409090909090908,6535,False
53033025001,low,mf,own,4,55.4192956,110114,0.3485,0.4347088750706614,0.04013566986998304,4786,False
53033029205,low,mf,own,12,194.6643898,61304,0.341,0.7599323753169906,0,5076,False
53033009600,low,mf,own,9,241.12154139999998,77808,0.4511,0.681667170039263,0.019329507701600725,5342,False
53033010200,low,mf,own,7,186.59552520000003,84324,0.4651,0.47310804378867205,0,4569,False
53033010300,low,mf,own,16,92.71790909999999,57750,0.43,0.730669434353918,0.017125064867669952,6371,False
53033010401,low,mf,own,6,18.225959500000002,60682,0.4136,0.6080544526375496,0.0045377197958026095,4711,False
53033011001,low,mf,own,9,63.15674820000001,29286,0.5214,0.89314914011841,0.0053566394135889485,4932,True
53033011102,low,mf,own,5,103.5642397,61901,0.4421,0.7615499254843517,0.013412816691505217,4681,False
53033011500,low,mf,own,8,32.9267344,75123,0.3961,0.54277953825260294,0,4252,False
53033011800,low,mf,own,17,228.7792466,38846,0.517,0.822201138519924,0.015939278937381403,8010,True
53033012100,low,mf,own,1,0,110060,0.4242,0.3418560606060606,0.006628787878787879,2853,False
53033020100,low,mf,own,4,43.9313567,93235,0.4153,0.2908777969018933,0.0051635111876075735,3127,False
53033020300,low,mf,own,10,129.29157709999998,58182,0.3982,0.8133741258741258,0.026223776223776224,6823,False
53033020700,low,mf,own,9,101.72403090000002,56141,0.4071,0.8128256513026052,0,3702,False
53033020900,low,mf,own,4,60.1509058,63819,0.5891,0.6569598136284217,0.007571345369831101,3682,False
53033021000,low,mf,own,2,49.185696500000006,74048,0.3486,0.6040268456375839,0.005965697240865026,5686,False
53033021100,low,mf,own,9,54.7081632,70137,0.4078,0.7489634376177912,0,4531,False
53033021300,low,mf,own,5,56.3891496,67438,0.51,0.6638506002667852,0,4026,False
53033022003,low,mf,own,5,138.4936377,75662,0.3843,0.5415506958250497,0.011530815109343936,5038,False
53033022606,low,mf,own,12,216.15279410000002,104072,0.3786,0.5308924485125858,0,5981,False
53033022702,low,mf,own,1,19.818087600000002,123221,0.4581,0.5542857142857143,0.005714285714285714,3827,False
53033022703,low,mf,own,0,13.952686300000002,101250,0.4291,0.5745909528392685,0,2273,False
53033022901,low,mf,own,1,5.6571088,123e3,0.3720000000000001,0.6108468125594672,0.007611798287345386,2918,False
53033023201,low,mf,own,6,48.4781307,78119,0.3866,0.9239108612728367,0,6449,False
53033023202,low,mf,own,11,142.09416009999995,46719,0.4481,0.901200111638292,0,4698,False
53033023803,low,mf,own,12,116.0128748,96975,0.4164,0.9668888411094388,0.08944313050956783,5036,False
53033023804,low,mf,own,15,112.5972166,89479,0.4705,0.8865777080062794,0.12656985871271587,6161,False
53033025500,low,mf,own,12,133.13116630000002,57246,0.3572,0.8020499679692504,0,5020,False
53033025803,low,mf,own,15,203.2411919,50750,0.3309,0.7984779299847793,0.00426179604261796,5039,True
53033026700,low,mf,own,4,35.3248917,65660,0.4678,0.6437149719775821,0.007606084867894315,5056,False
53033026801,low,mf,own,18,116.4564253,36505,0.4585,0.8593394077448747,0.008826879271070615,5530,True
53033026802,low,mf,own,10,63.9551433,41875,0.4324,0.81344,0.03264,4932,True
53033027000,low,mf,own,5,19.0766665,59417,0.3936,0.7073036792970895,0.003844041735310269,3552,False
53033027300,low,mf,own,13,89.515209,49023,0.3469,0.830689083589865,0,6205,True
53033000100,low,mf,own,28,296.58936539999996,44951,0.5406,0.8557262298269492,0.06591483569900836,6918,True
53033000200,low,mf,own,20,215.4589614,56208,0.4115,0.7260760551608859,0.030296698704554953,7974,False
53033000300,low,mf,own,3,15.830235,64297,0.4806,0.749531542785759,0,2637,False
53033000401,low,mf,own,25,312.9346418,32472,0.4875,0.8528269313767803,0.05179110919292188,5907,True
53033000402,low,mf,own,10,183.7455422,62726,0.4951,0.7177914110429447,0,4906,False
53033000500,low,mf,own,3,7.6137295,125400,0.3939,0.12269272529858849,0,3044,False
53033000600,low,mf,own,4,150.1689611,60131,0.3974,0.738774653797734,0.011959714645404951,7674,False
53033000700,low,mf,own,13,211.56196319999998,51741,0.4303,0.7621893677256999,0,4892,False
53033000800,low,mf,own,3,26.5566969,87222,0.4161,0.5379688929551693,0,2487,False
53033000900,low,mf,own,1,14.9155174,125109,0.433,0.5155350978135789,0,1971,False
53033001000,low,mf,own,1,35.347469,69643,0.4346,0.8034188034188035,0,2094,False
53033001100,low,mf,own,6,79.2299194,64549,0.4275,0.6144668158090977,0.006711409395973154,2669,False
53033001200,low,mf,own,22,267.7976375,31863,0.5563,0.8603168469860897,0.015455950540958269,6556,True
53033001300,low,mf,own,8,130.65891159999998,56744,0.4617,0.7303479381443299,0.009342783505154639,4389,False
53033001600,low,mf,own,3,51.3400771,96193,0.4593,0.49236641221374045,0,4111,False
53033001701,low,mf,own,6,135.1741616,65188,0.4822,0.7395833333333334,0.024066091954022987,4055,False
53033001702,low,mf,own,9,90.4971854,62786,0.3992,0.6817507418397626,0.07937685459940653,4408,False
53033001800,low,mf,own,13,68.68247500000001,87159,0.3809,0.7378667397861256,0,5217,False
53033001900,low,mf,own,14,145.02818799999997,61391,0.5381,0.6595900439238653,0.06734992679355783,4723,False
53033002000,low,mf,own,7,43.36928720000001,80400,0.471,0.6634241245136187,0.018968871595330738,3600,False
53033002100,low,mf,own,6,101.5747928,85759,0.4243,0.5817060637204522,0.0035971223021582736,4148,False
53033002600,low,mf,own,4,77.96654590000001,91458,0.4041,0.625140712945591,0,4989,False
53033002900,low,mf,own,1,45.1836499,103750,0.4161,0.5901713255184852,0,4303,False
53033003000,low,mf,own,7,66.0436684,90789,0.3719,0.6183079973562459,0.005287508261731659,5719,False
53033003100,low,mf,own,3,102.8035716,101397,0.3447,0.43514018691588785,0,6223,False
53033003200,low,mf,own,12,191.0833559,79681,0.4389,0.70199370409234,0.008394543546694649,8233,False
53033003300,low,mf,own,7,175.35180019999996,85595,0.3721,0.7530174340634779,0.021904336164506034,6572,False
53033003400,low,mf,own,5,56.8245356,97500,0.38,0.5809839690436706,0,3587,False
53033003500,low,mf,own,8,72.3468174,81563,0.4320000000000001,0.6342266102491773,0.003291020216267043,3960,False
53033004301,low,mf,own,9,47.5588153,64797,0.5298,0.7086834733893558,0.008403361344537815,3548,False
53033004302,low,mf,own,10,38.7185191,18908,0.5581,0.9791433891992551,0,3703,True
53033004400,low,mf,own,12,140.80506949999997,50500,0.5501,0.9252804487179487,0.016826923076923076,6607,True
53033004500,low,mf,own,1,35.8779198,88914,0.4242,0.7515822784810127,0,3052,False
53033004700,low,mf,own,24,328.2199389999999,72396,0.4451,0.8884168790710847,0.10804304729538375,8395,False
53033004800,low,mf,own,4,2.3166613999999996,93155,0.3557,0.6751361161524501,0.0279491833030853,4772,False
53033004900,low,mf,own,14,65.6733366,71809,0.3756,0.8720185119259523,0.002313990744037024,6923,False
53033005000,low,mf,own,7,58.16000079999999,65625,0.4331,0.84,0.008440366972477064,3695,False
53033005100,low,mf,own,6,22.6618955,99083,0.4135,0.5929062996294335,0.007940709370037057,3726,False
53033005200,low,mf,own,11,27.750246200000007,38487,0.5936,0.9165909503906959,0.009812829365800472,6644,True
53033005301,low,mf,own,16,117.9538271,12269,0.6178,0.9948619139370585,0.02076643117105545,7377,True
53033005400,low,mf,own,4,47.39015110000001,84728,0.3705,0.7091577162238553,0.011023176936122103,5022,False
53033031909,low,mf,own,3,34.500965300000004,108265,0.3494,0.5025161754133717,0,3227,False
53033005600,low,mf,own,1,71.79869550000002,157292,0.3835,0.23641304347826086,0.008152173913043478,6424,False
53033005900,low,mf,own,8,87.8528662,87667,0.5038,0.68664563617245,0.007097791798107256,7705,False
53033006000,low,mf,own,3,26.746549100000003,96538,0.4729,0.7202599604408025,0.005651313930488839,5564,False
53033006500,low,mf,own,5,43.87229990000001,98617,0.5257,0.7649346058677978,0.01343230823612584,4449,False
53033006800,low,mf,own,4,41.559541,98750,0.4898,0.6905702992659515,0.014116318464144552,3206,False
53033006900,low,mf,own,11,22.4887261,100172,0.4818,0.6827295110798453,0.01020049243756595,4727,False
53033007000,low,mf,own,24,119.15419950000002,67572,0.512,0.8477966101694915,0.006610169491525424,7503,False
53033007100,low,mf,own,13,68.3424641,74143,0.4288,0.8898122499230533,0.12065250846414281,3780,False
53033007200,low,mf,own,20,30.590044399999996,74559,0.4549,0.91712158808933,0.10636889991728701,6798,False
53033007300,low,mf,own,10,58.69884329999999,76582,0.5035,0.9334432309911395,0.07768390686173501,5594,False
53033007401,low,mf,own,9,44.0263164,67834,0.4326,0.8541756815231502,0.04954565123323237,5019,False
53033007500,low,mf,own,27,148.9789082,63419,0.4182,0.8832965415746873,0.049153789551140546,7783,False
53033007600,low,mf,own,9,59.3353779,68199,0.4109,0.8171312032630863,0.014276002719238613,3871,False
53033007700,low,mf,own,6,21.4549652,104632,0.4121,0.6691639196883428,0.0239736290080911,5123,False
53033008001,low,mf,own,7,29.008134400000007,88068,0.4362,0.8455300251013709,0.026646070670013518,5967,False
53033008002,low,mf,own,8,24.840708000000006,37466,0.585,0.8905380333951762,0.037476808905380334,3469,True
53033027400,low,mf,own,13,82.31596090000001,60536,0.3888,0.6304526748971193,0.007407407407407408,5079,True
53033027500,low,mf,own,7,78.01868759999999,56406,0.3611,0.7196796338672768,0.006864988558352402,4828,False
53033028403,low,mf,own,18,155.29907230000003,31356,0.4195,0.8812339331619538,0,5232,True
53033008100,low,mf,own,10,24.7599534,75531,0.5292,0.9007044615900704,0.021804763502180476,4435,True
53033008200,low,mf,own,5,3.8064637,56318,0.5317,0.9381324082104655,0.014455044810638912,3866,False
53033008300,low,mf,own,11,56.17899370000001,49291,0.4599,0.8557320738514383,0.0034349506225848005,2794,False
53033008400,low,mf,own,21,117.8009805,42339,0.5319,0.9383821932681867,0.052931596091205214,4127,False
53033008500,low,mf,own,11,65.6930957,29883,0.5928,0.9558011049723757,0.021704814522494082,4311,True
53033008600,low,mf,own,8,75.4857218,43375,0.4886,0.9021592442645074,0.057692307692307696,4890,True
53033008700,low,mf,own,8,37.444372,56700,0.4292,0.8399881691807157,0.015084294587400177,4440,False
53033001400,low,mf,own,6,102.1678648,72428,0.3811,0.6920664785199122,0,5505,False
53033001500,low,mf,own,2,15.983080199999998,95927,0.3866,0.4227353463587922,0,2398,False
53033002200,low,mf,own,5,96.72522409999998,132981,0.4263,0.20715166461159062,0.03020961775585697,5622,False
53033002500,low,mf,own,4,13.0682187,101413,0.4202,0.5151515151515151,0,2981,False
53033002700,low,mf,own,8,86.16910779999998,111661,0.4296,0.6081852791878173,0.025380710659898477,6027,False
53033002800,low,mf,own,7,147.8085711,90568,0.4061,0.6772175193227825,0,4727,False
53033003600,low,mf,own,21,249.9429652,65172,0.4772,0.8861439312567132,0.016756176154672394,6122,False
53033003900,low,mf,own,3,56.6735179,110458,0.3873,0.5723636363636364,0.009454545454545455,3080,False
53033004000,low,mf,own,1,55.1589212,75714,0.5404,0.6136690647482015,0.046762589928057555,3125,False
53033008800,low,mf,own,7,16.0057762,76524,0.3792,0.7547535894450912,0.0034924330616996507,3867,False
53033004100,low,mf,own,5,135.47993269999998,132917,0.491,0.6129554655870445,0.003778677462887989,7868,False
53033009200,low,mf,own,8,28.5757167,25625,0.557,0.9705128205128205,0.007692307692307693,2637,True
53033004200,low,mf,own,7,51.0678092,110091,0.4232,0.5648050579557429,0.004478398314014752,8176,False
53033004600,low,mf,own,3,48.9669778,113906,0.4251,0.5813186813186814,0.014835164835164835,3464,False
53033005302,low,mf,own,2,44.50494920000001,NA,0.6198,1,0.02158273381294964,5178,True
53033005700,low,mf,own,6,116.7234969,90951,0.448,0.6027315914489311,0.009501187648456057,6633,False
53033005801,low,mf,own,12,177.8983127,66563,0.393,0.777835859905907,0.010193413486670152,5212,False
53033005802,low,mf,own,9,84.8741617,62639,0.4301,0.8270833333333333,0.05520833333333333,5216,False
53033006100,low,mf,own,7,67.69503049999999,76980,0.4818,0.8022216201571389,0.00677323218639935,5219,False
53033006200,low,mf,own,1,7.1892168000000005,131429,0.4231,0.4708146247594612,0.005772931366260423,4063,False
53033006300,low,mf,own,2,28.881391600000004,132e3,0.5596,0.6186550976138828,0,4988,False
53033006400,low,mf,own,1,1.2133391000000002,154868,0.433,0.5111591072714183,0.005759539236861051,3341,False
53033006600,low,mf,own,7,43.6779604,82154,0.4158,0.8967948717948718,0.023076923076923078,3585,False
53033006700,low,mf,own,10,90.9016328,88719,0.3574,0.8313112846933688,0.046701013794249624,7600,False
53033007800,low,mf,own,7,14.8736503,137358,0.5248,0.5379796397807362,0,5641,False
53033007900,low,mf,own,11,89.06626089999997,57786,0.5239,0.8284663140951943,0.029661991262359164,6216,False
53033008900,low,mf,own,9,34.5009176,79953,0.5322,0.7282495667244367,0.029462738301559793,4686,False
53033009100,low,mf,own,15,63.981188100000004,29464,0.4978,0.9910261412407335,0,2693,True
53033009300,low,mf,own,5,120.5826753,70458,0.4493,0.6947444204463643,0.02087832973362131,2832,False
53033009400,low,mf,own,5,19.117861,47737,0.5202,0.7976570820021299,0.01650692225772098,5824,False
53033009500,low,mf,own,5,33.357174900000004,81676,0.5358,0.556038497361068,0.01055572803477181,6301,False
53033009701,low,mf,own,14,233.33197590000003,82333,0.4854,0.6837862048372648,0.007763511495968946,5751,False
53033029001,low,mf,own,16,274.99005739999996,58641,0.4181,0.528785679729076,0,4446,False
53033009702,low,mf,own,7,90.6940547,106319,0.3542,0.3095022624434389,0,5626,False
53033029306,low,mf,own,3,47.25961160000001,71029,0.3438,0.6465061655901351,0.03288314738696418,3368,False
53033009900,low,mf,own,7,43.175475899999995,67277,0.3731,0.6166211707612982,0.02305125872004853,5054,False
53033010001,low,mf,own,9,67.30453220000001,51316,0.4617,0.7531496062992126,0.015354330708661417,4207,False
53033010002,low,mf,own,9,27.453565899999997,66458,0.3996,0.8276983094928478,0,4763,False
53033010100,low,mf,own,7,23.3964565,59275,0.526,0.6793675479523069,0.021513737687921204,6756,False
53033010402,low,mf,own,6,15.3560311,79432,0.3897,0.8035465924895688,0.0027816411682892906,5218,False
53033010500,low,mf,own,11,94.1674765,66794,0.4444,0.7543260473588342,0.04485428051001821,6631,False
53033010600,low,mf,own,16,174.50433379999996,90208,0.4181,0.5644634330233727,0.008544860517718019,8079,False
53033029307,low,mf,own,4,65.0118387,94375,0.3151,0.3882602545968883,0,4264,False
53033010701,low,mf,own,7,34.625175299999995,55504,0.4748,0.8113074204946996,0.022614840989399292,3700,True
53033010702,low,mf,own,7,12.179434399999998,48036,0.4882,0.8705849889624724,0.01434878587196468,4393,True
53033010800,low,mf,own,4,33.9026748,74107,0.4053,0.6807181889149102,0.01366120218579235,4670,False
53033029403,low,mf,own,7,150.35582929999995,70114,0.3905,0.638623326959847,0.0034416826003824093,5707,False
53033010900,low,mf,own,3,31.0215616,42159,0.3964,0.7424657534246575,0,1055,True
53033011002,low,mf,own,5,36.0256968,47604,0.4972,0.8142514011208967,0,4722,True
53033011101,low,mf,own,4,45.2440948,52412,0.4049,0.7685921826357661,0.06641300588031823,5096,False
53033011200,low,mf,own,10,165.83224219999997,35425,0.4456,0.8484231943031536,0.002034587995930824,4174,True
53033011300,low,mf,own,13,44.046540500000006,47363,0.4392,0.769739844819717,0.03377453217708809,6969,False
53033011401,low,mf,own,6,52.6513576,54622,0.3704,0.7725752508361204,0,4041,False
53033011600,low,mf,own,6,153.4201965,102500,0.4693,0.5395869191049913,0.01549053356282272,6570,False
53033011700,low,mf,own,18,124.1846865,60917,0.4126,0.5673724735322425,0.004812319538017324,5456,False
53033011900,low,mf,own,13,258.2679316,71524,0.3322,0.6286931818181818,0,7428,False
53033012000,low,mf,own,4,13.4691606,83421,0.3972,0.4427860696517413,0.004353233830845771,3474,False
53033020200,low,mf,own,10,153.71225180000002,72028,0.3999,0.5646032405484005,0,5536,False
53033020401,low,mf,own,1,28.7980489,61330,0.3643,0.6437816544738323,0.011254924029262802,3525,False
53033020402,low,mf,own,7,92.20553100000001,71758,0.3898,0.606703146374829,0.00786593707250342,5600,False
53033020500,low,mf,own,17,199.4155944,66786,0.3778,0.6173757810175543,0.008628384409401963,6119,False
53033020600,low,mf,own,6,77.0048063,72500,0.4061,0.49875311720698257,0,3612,False
53033020800,low,mf,own,5,102.32712889999998,82344,0.458,0.4632009345794392,0,4225,False
53033021400,low,mf,own,8,66.84905910000002,99861,0.466,0.412751677852349,0,4109,False
53033021500,low,mf,own,4,40.176758500000005,108750,0.3958,0.3704954954954955,0,4516,False
53033021600,low,mf,own,5,48.4650001,96066,0.4062,0.6337673246535069,0.01889962200755985,4911,False
53033021700,low,mf,own,13,116.22020259999998,73456,0.4334,0.7007378472222222,0.028428819444444444,8618,False
53033021802,low,mf,own,12,83.08038609999998,87922,0.4008,0.6238562091503268,0.006209150326797385,5495,False
53033021803,low,mf,own,6,61.9487579,74856,0.4318,0.6325903151421983,0.019984627209838585,4694,False
53033021804,low,mf,own,5,47.10285220000001,72422,0.4089,0.6439393939393939,0.019886363636363636,4684,False
53033021903,low,mf,own,10,200.340811,71417,0.43120000000000003,0.565267175572519,0.015267175572519083,5787,False
53033021904,low,mf,own,6,91.6064638,89615,0.507,0.6498459167950693,0.011171032357473035,4993,False
53033021905,low,mf,own,6,33.6989253,92614,0.361,0.3675527039413382,0.022914757103574702,5501,False
53033021906,low,mf,own,6,37.6217803,81250,0.395,0.5378313253012048,0,4132,False
53033022001,low,mf,own,7,154.55125639999997,70591,0.4224,0.6962025316455697,0.005142405063291139,5009,False
53033022005,low,mf,own,10,106.46545520000001,90900,0.3555,0.6433727034120735,0.005249343832020997,4891,False
53033022006,low,mf,own,9,116.8430116,81056,0.4264,0.6159678858162355,0.032114183764495985,3744,False
53033022102,low,mf,own,12,84.834489,96863,0.3487,0.38661417322834646,0.01811023622047244,6331,False
53033022201,low,mf,own,4,55.47986329999999,78409,0.3761,0.5552447552447553,0,4483,False
53033022202,low,mf,own,13,166.95410979999997,82009,0.3724,0.6866923600090682,0.0034005894355021537,7814,False
53033022500,low,mf,own,10,195.2585439,100584,0.4695,0.5736568457538995,0.02574894775934637,7290,False
53033022603,low,mf,own,11,148.38410359999997,104382,0.4737,0.6440831074977417,0.02408912978018669,5627,False
53033022604,low,mf,own,4,34.9250222,94222,0.3925,0.5914362176628011,0.015165031222123104,4532,False
53033022605,low,mf,own,6,81.74165299999999,68636,0.4177,0.8417515716453501,0,6162,False
53033022801,low,mf,own,8,136.296701,88160,0.5127,0.8611336689946403,0.0022738346597368847,8374,False
53033022802,low,mf,own,6,69.4345859,101184,0.4008,0.5835764902042517,0.010421008753647354,4772,False
53033022803,low,mf,own,5,79.1021241,96908,0.4582,0.8918392204628501,0.008282582216808769,5362,False
53033022902,low,mf,own,5,98.1705648,120731,0.4217,0.5595989602673598,0.004827330115113257,6492,False
53033023000,low,mf,own,3,48.77979719999999,104013,0.4294,0.32489699823425544,0,5000,False
53033023100,low,mf,own,4,48.24717799999999,92283,0.4586,0.57313602731929425,0.004553215708594195,4032,False
53033023300,low,mf,own,4,72.862308399999975,76500,0.482,0.6044982698961938,0,6306,False
53033029502,low,mf,own,7,90.24071909999999,76295,0.3629,0.5861130020422056,0.04084411164057182,6895,False
53033023401,low,mf,own,2,69.03350429999999,71269,0.425,0.6827111984282908,0.003929273084479371,3550,False
53033023403,low,mf,own,7,77.03269159999998,93387,0.4615,0.5265926358854471,0.02571595558153127,4173,False
53033023404,low,mf,own,2,29.6167178,146875,0.3628,0.37670068027210885,0.02976190476190476,3308,False
53033023500,low,mf,own,4,49.54739440000001,110568,0.4215,0.5017421602787456,0.006968641114982578,3672,False
53033023601,low,mf,own,11,87.09258770000002,78155,0.452,0.7463592233009708,0.008090614886731391,3854,False
53033023603,low,mf,own,3,118.776342,87236,0.4331,0.8975462763667671,0.009470512268618166,6278,False
53033023604,low,mf,own,14,111.677908,72383,0.4584,0.8522700541049165,0.013173370971536109,6241,False
53033030005,low,mf,own,10,120.8568996,48942,0.3746,0.753082071151814,0,5315,False
53033023700,low,mf,own,11,119.22326429999998,96268,0.478,0.6278162911611785,0,4204,False
53033023801,low,mf,own,3,49.7669908,97674,0.4679,0.7166666666666667,0.03840579710144928,2232,False
53033024000,low,mf,own,11,111.7219455,107479,0.5097,0.7262059973924381,0.013906996957844416,7880,False
53033024200,low,mf,own,0,0,175625,0.5325,0.3501762632197415,0.01410105757931845,3115,False
53033024300,low,mf,own,12,111.681087,103178,0.5074,0.6701607267645003,0.019333799208013043,8164,False
53033030006,low,mf,own,7,173.2752386,27635,0.4958,0.9493860437256664,0.018867924528301886,3884,True
53033024400,low,mf,own,3,59.5636825,69583,0.4926,0.861193148257531,0.01004134672179563,2611,False
53033024500,low,mf,own,2,12.0281235,167361,0.5001,0.39709051724137934,0.004849137931034483,5003,False
53033024601,low,mf,own,2,28.568699,175132,0.4511,0.16652286453839515,0.010353753235547885,4588,False
53033024602,low,mf,own,1,0.5192389000000001,195156,0.4176,0.11361310133060389,0.01023541453428864,3754,False
53033024701,low,mf,own,6,83.84084909999999,83712,0.3986,0.649178590355061,0.014308426073131956,3866,False
53033024800,low,mf,own,13,129.5975511,68042,0.4031,0.7665223665223665,0,5666,False
53033024901,low,mf,own,3,27.302267200000006,135625,0.4278,0.24750499001996007,0,5063,False
53033024902,low,mf,own,1,0.4946462,102616,0.4192,0.4620550705171256,0,3769,False
53033024903,low,mf,own,1,29.188462,152458,0.4226,0.333654309099663,0,6980,False
53033025003,low,mf,own,3,93.7900406,126089,0.4634,0.5801477674269194,0.024734982332155476,6979,False
53033025005,low,mf,own,7,96.6526615,103229,0.4658,0.46510468594217347,0.03938185443668993,4696,False
53033025101,low,mf,own,8,104.2180075,81676,0.4407,0.5636783378222393,0.05040400153905348,5584,False
53033025102,low,mf,own,7,72.65967679999999,104469,0.3534,0.5554072096128171,0.045660881174899866,7729,False
53033025200,low,mf,own,12,141.06466640000002,75109,0.4595,0.666892196662156,0.014884979702300407,8098,False
53033025301,low,mf,own,10,123.2223399,77278,0.3979,0.8156164383561644,0.08356164383561644,5691,False
53033025302,low,mf,own,14,131.69870619999998,34471,0.5071,0.9569142388182191,0.028313500205170292,5263,True
53033025400,low,mf,own,16,152.8957578,47773,0.3926,0.8885670471971375,0.0074970182313852446,7245,False
53033025601,low,mf,own,12,168.91934999999995,60833,0.3986,0.672463768115942,0.015579710144927537,5113,False
53033025602,low,mf,own,7,67.24852299999999,105446,0.3151,0.22510162601626016,0.07621951219512195,6470,False
53033025701,low,mf,own,20,215.1326768,47219,0.4157,0.8023980815347722,0,5387,False
53033025702,low,mf,own,1,44.251703899999995,85758,0.3631,0.6296060991105463,0,3593,False
53033025804,low,mf,own,7,70.93107140000002,71225,0.3503,0.515483870967742,0,3840,False
53033025805,low,mf,own,7,185.1328045,58309,0.3458,0.7879908935685828,0.003414911781445646,5248,False
53033025806,low,mf,own,8,202.6517937,77821,0.3699,0.7299820466786355,0.008976660682226212,4811,False
53033026001,low,mf,own,15,189.04467760000003,73750,0.4076,0.5888133030990174,0,5755,False
53033026002,low,mf,own,16,211.75409309999998,51154,0.4581,0.8063002680965148,0.004524128686327078,8967,False
53033026100,low,mf,own,19,208.32301100000004,46826,0.4713,0.8326735286355239,0.027183953549749274,6552,False
53033026200,low,mf,own,5,138.78036129999998,46535,0.444,0.8803782505910166,0,5645,True
53033026300,low,mf,own,1,6.5335693,55110,0.3722,0.6633333333333333,0.03166666666666667,1587,False
53033026400,low,mf,own,13,165.68253230000002,43487,0.3794,0.8207432596550887,0.0036434296818071412,5711,True
53033026500,low,mf,own,8,112.49357420000001,29107,0.4815,0.8575129533678757,0.03205958549222798,4313,True
53033026600,low,mf,own,2,20.6045908,63799,0.3341,0.6794055201698513,0.004246284501061571,2840,False
53033027100,low,mf,own,10,48.2190385,46250,0.4303,0.8671386922115785,0.003748438150770512,3324,True
53033027200,low,mf,own,6,105.6249551,50083,0.4196,0.744942196531792,0.01083815028901734,2545,True
53033027600,low,mf,own,21,131.13541999999998,51944,0.4146,0.8547863710113575,0.0027041644131963224,4955,True
53033027800,low,mf,own,4,7.3228173,89185,0.419,0.22525918944392084,0.01885014137606032,3213,False
53033027900,low,mf,own,28,189.40301169999998,52425,0.4225,0.7387104564114948,0.009659502535619416,7322,False
53033028000,low,mf,own,10,113.6370074,44127,0.4238,0.9664850136239782,0.0027247956403269754,4029,True
53033028200,low,mf,own,8,95.1213893,41386,0.5143,0.8918406072106262,0,4989,True
53033028300,low,mf,own,2,77.9099828,78915,0.3231,0.46269315673289185,0.1280353200883002,5018,False
53033028402,low,mf,own,12,176.2078779,39756,0.4703,0.8364860532221866,0.023404937479961526,4793,True
53033028500,low,mf,own,7,109.9206631,47560,0.4241,0.739374498797113,0.0052125100240577385,3885,True
53033028600,low,mf,own,4,170.86122009999997,88574,0.4395,0.5645433097404786,0.006066734074823054,6597,False
53033028700,low,mf,own,13,134.46747040000002,73841,0.388,0.3916623777663407,0.003602676273803397,5127,False
53033028801,low,mf,own,2,63.977136800000004,60948,0.3488,0.6939586645468998,0.006359300476947536,2981,False
53033028802,low,mf,own,25,444.6836946,40590,0.4115,0.9125943583631307,0.0023837902264600714,7075,True
53033030201,low,mf,own,10,147.91740380000002,51837,0.3744,0.6493276716206653,0.0031847133757961785,5212,False
