geoid,hu,hh_med_income,hh_gini_index,hu_rnt,hu_blt2010,pop_total,lihtc_qualified,MWh/hh_low_mf_own,MWh_low_mf_rnt,MWh_high_sf_own,hu_med_val,edu,citizen,black,sol_instl
53033003300,4474,85595,0.3721,0.7530174340634779,0.021904336164506034,6572,FALSE,18.940388300000002,2940.7641302,6067.156753,452200,0.7524345709068777,0.02830188679245283,0.011868533171028607,4.917299955297273
53033003400,1809,97500,0.38,0.5809839690436706,0,3587,FALSE,13.930701917647058,946.2783737,3400.208491,533300,0.7175913019236131,0.03679955394480067,0.006969612489545581,10.503040353786623
53033003500,2127,81563,0.432,0.6342266102491773,0.003291020216267043,3960,FALSE,9.841226996774195,1537.811609,3643.547245,571000,0.6863636363636364,0.027777777777777776,0.006060606060606061,9.402914903620122
53033004301,2142,64797,0.5298,0.7086834733893558,0.008403361344537815,3548,FALSE,10.48710076,1482.7141597,2265.011157,579400,0.576381059751973,0.12880496054114995,0.012965050732807215,6.069094304388422
53033004302,2685,18908,0.5581,0.9791433891992551,0,3703,TRUE,4.249965709302326,949.9471709000001,190.453625,439100,0.2762624898730759,0.21658115041857953,0.021874156089657034,0
53033004400,4992,50500,0.5501,0.9252804487179487,0.016826923076923076,6607,TRUE,11.34097472244898,3486.0609365,2974.694099,592800,0.4831239594369608,0.04767670652338429,0.03496291811714848,2.203525641025641
53033004500,1896,88914,0.4242,0.7515822784810127,0,3052,FALSE,18.61949077142857,947.1250353,2100.91935,504100,0.6166448230668414,0.022280471821756225,0.01507208387942333,4.746835443037975
53033004700,7062,72396,0.4451,0.8884168790710847,0.10804304729538375,8395,FALSE,14.445157826153848,4874.394025,7264.578112,427200,0.7648600357355568,0.07111375818939845,0.022156045265038712,1.274426508071368
53033004800,2755,93155,0.3557,0.6751361161524501,0.0279491833030853,4772,FALSE,5.975438013333333,459.1354736,4310.8845,535100,0.7940067057837384,0.030595138306789605,0.010058675607711651,9.800362976406534
53033004900,5618,71809,0.3756,0.8720185119259523,0.002313990744037024,6923,FALSE,6.847135277272727,1143.1099101999998,4039.69375,510500,0.7440416004622273,0.05575617506861187,0.00910010111223458,2.313990744037024
53033005e3,2725,65625,0.4331,0.84,0.008440366972477064,3695,FALSE,5.080083611999999,945.7197499,2519.717,562300,0.7621109607577807,0.03139377537212449,0.013261163734776725,4.770642201834862
53033005100,1889,99083,0.4135,0.5929062996294335,0.007940709370037057,3726,FALSE,5.26894465,397.035837,3449.3365,649000,0.6881374127750939,0.045356951154052604,0.00322061191626409,14.822657490735839
53033005200,5503,38487,0.5936,0.9165909503906959,0.009812829365800472,6644,TRUE,2.5367740603174602,1146.837788,1878.593875,450500,0.43994581577363034,0.1983744732089103,0.015653220951234198,2.3623478102852986
53033005301,4671,12269,0.6178,0.9948619139370585,0.02076643117105545,7377,TRUE,6.433727750684931,4045.404727,151.746625,145000,0.2082147214314762,0.2135014233428223,0.017215670326691065,0.42817383857846286
53033005400,3538,84728,0.3705,0.7091577162238553,0.011023176936122103,5022,FALSE,8.378098112,1073.6996055,3773.132,460400,0.778773397052967,0.04062126642771804,0.014137793707686181,5.652911249293386
53033005600,2208,157292,0.3835,0.23641304347826086,0.008152173913043478,6424,FALSE,21.624507645454546,1168.7229302,7995.307682,714400,0.7003424657534246,0.036270236612702365,0.00684931506849315,7.699275362318841
53033005900,3804,87667,0.5038,0.68664563617245,0.007097791798107256,7705,FALSE,11.753399636363637,1371.1833478,5732.96,671100,0.5225178455548345,0.03426346528228423,0.0227125243348475,3.943217665615142
53033006e3,3539,96538,0.4729,0.7202599604408025,0.005651313930488839,5564,FALSE,7.341372834782609,595.2607403,4417.3225,576500,0.7083033788641265,0.04618979151689432,0.006470165348670022,1.9779598756710934
53033006500,2829,98617,0.5257,0.7649346058677978,0.01343230823612584,4449,FALSE,6.192740864285715,485.5192353,3870.18225,833600,0.7675882220723759,0.024499887615194425,0.004495392222971455,4.595263343937788
53033006800,1771,98750,0.4898,0.6905702992659515,0.014116318464144552,3206,FALSE,9.87939456923077,436.2602734,3189.6965,766200,0.6849656893325016,0.07174048658764816,0.009669369931378666,4.517221908526256
53033006900,2843,100172,0.4818,0.6827295110798453,0.01020049243756595,4727,FALSE,3.0635040333333334,582.5171034,4291.153,717300,0.7112333403850222,0.022001269303998306,0.007192722657076369,5.276116778051354
53033007e3,5900,67572,0.512,0.8477966101694915,0.006610169491525424,7503,FALSE,4.877577946511628,2857.0873618,1968.825875,402000,0.7687591630014661,0.04118352658936426,0.02612288417966147,0.33898305084745767
53033007100,3249,74143,0.4288,0.8898122499230533,0.12065250846414281,3780,FALSE,8.05878966857143,1615.1556662,93.6878281,285100,0.744973544973545,0.13915343915343914,0.03835978835978836,0.3077870113881194
53033007200,6045,74559,0.4549,0.91712158808933,0.10636889991728701,6798,FALSE,1.894768975862069,800.1319393,15.1881992,367200,0.724771991762283,0.23183289202706678,0.04486613709914681,0.1654259718775848
53033007300,4853,76582,0.5035,0.9334432309911395,0.07768390686173501,5594,FALSE,4.298768906382978,1757.5996878,35.79275,464700,0.7397211297819092,0.18394708616374686,0.05809796210225241,0.20605810838656502
53033007401,4622,67834,0.4326,0.8541756815231502,0.04954565123323237,5019,FALSE,4.3603192275,1400.1102617000001,701.3239375,263400,0.8286511257222554,0.11257222554293685,0.028890217174736003,0.2163565556036348
53033007500,6795,63419,0.4182,0.8832965415746873,0.049153789551140546,7783,FALSE,4.591254404444444,2371.4750937,1798.453375,483000,0.7755364255428498,0.07709109597841449,0.0569189258640627,1.6188373804267844
53033007600,2942,68199,0.4109,0.8171312032630863,0.014276002719238613,3871,FALSE,8.372223407692307,761.2928994,1757.239875,471900,0.706277447687936,0.07181606819943168,0.08989925083957634,4.7586675730795385
53033007700,3337,104632,0.4121,0.6691639196883428,0.0239736290080911,5123,FALSE,2.861247735714286,361.80776760000003,4688.1,431000,0.6014054265079055,0.10072223306656256,0.14171383954714034,8.091099790230746
53033008001,5179,88068,0.4362,0.8455300251013709,0.026646070670013518,5967,FALSE,3.9896193542857143,1199.3997382,10.3006826,378400,0.8014077425842132,0.167420814479638,0.09451985922574158,0
53033008002,2695,37466,0.585,0.8905380333951762,0.037476808905380334,3469,TRUE,2.4420707567567566,884.6758125,1.9776266,463600,0.6586912654943787,0.0637071202075526,0.06514845776880945,0
53033008100,2981,75531,0.5292,0.9007044615900704,0.021804763502180476,4435,TRUE,2.159055182051282,641.3483888,0,598600,0.6550169109357384,0.17790304396843293,0.1028184892897407,0.3354579000335458
53033008200,3459,56318,0.5317,0.9381324082104655,0.014455044810638912,3866,FALSE,0.6535472970588235,321.9494882,8.6869785,503600,0.7775478530781169,0.2131401965856182,0.0775995861355406,0
53033008300,2329,49291,0.4599,0.8557320738514383,0.0034349506225848005,2794,FALSE,4.695272805263158,1212.6529492,9.3320732,315700,0.7594846098783107,0.09484609878310665,0.03042233357193987,0
53033008400,3684,42339,0.5319,0.9383821932681867,0.052931596091205214,4127,FALSE,6.092219486956521,2849.6588285,71.9917109,364700,0.7051126726435668,0.07463048219045311,0.057184395444632906,0.5428881650380022
53033008500,2534,29883,0.5928,0.9558011049723757,0.021704814522494082,4311,TRUE,5.846976951428572,1475.7295625,36.5428125,325800,0.5070749246114591,0.11644630016237532,0.18418000463929482,0
53033008600,2964,43375,0.4886,0.9021592442645074,0.057692307692307696,4890,TRUE,10.251539803225805,1994.5852389000001,572.625875,398800,0.36912065439672803,0.11840490797546012,0.07730061349693251,0.6747638326585694
53033008700,3381,56700,0.4292,0.8399881691807157,0.015084294587400177,4440,FALSE,6.352822618518518,848.7301815,1924.840125,403500,0.5765765765765766,0.09842342342342342,0.20427927927927927,1.4788524105294292
53033001400,3189,72428,0.3811,0.6920664785199122,0,5505,FALSE,19.8933886125,2235.608044,3882.658469,414100,0.5854677565849228,0.056857402361489555,0,3.7629350893697087
53033001500,1126,95927,0.3866,0.4227353463587922,0,2398,FALSE,7.704095571428572,761.6996431,2419.925974,585200,0.683069224353628,0.019599666388657216,0,15.097690941385435
53033002200,1622,132981,0.4263,0.20715166461159062,0.03020961775585697,5622,FALSE,26.14513569,1345.144096,5565.795889,569900,0.6700462468872287,0.03290643898968339,8.893632159373888e-4,11.713933415536376
53033002500,1386,101413,0.4202,0.5151515151515151,0,2981,FALSE,8.069236285714286,808.32231,2709.664562,457000,0.70010063737001,0.03824220060382422,0.00872190540087219,4.329004329004329
53033002700,3152,111661,0.4296,0.6081852791878173,0.025380710659898477,6027,FALSE,11.916172362500001,1378.5393509,5746.457094,538300,0.6703169072507051,0.08644433383109341,0.01874896299983408,4.758883248730965
53033002800,2717,90568,0.4061,0.6772175193227825,0,4727,FALSE,19.21471655263158,1702.7126821000002,4087.689078,510400,0.704463719060715,0.06621535857837953,0.03279035328961286,4.048582995951417
53033003600,4655,65172,0.4772,0.8861439312567132,0.016756176154672394,6122,FALSE,13.678292367307693,3943.8670629999997,4864.831002,581800,0.7133289774583469,0.06860503103560928,0.012577589023195035,1.2889366272824918
53033003900,1375,110458,0.3873,0.5723636363636364,0.009454545454545455,3080,FALSE,46.73713633333333,783.3700633999999,2676.707926,573700,0.6506493506493507,0.08051948051948052,0,7.2727272727272725
53033004e3,1390,75714,0.5404,0.6136690647482015,0.046762589928057555,3125,FALSE,19.92169746,1523.5580855,2382.247188,663500,0.6352,0.05408,0.07904,8.633093525179856
53033008800,2577,76524,0.3792,0.7547535894450912,0.0034924330616996507,3867,FALSE,3.4811927799999998,374.7967251,2293.56875,483100,0.6175329712955779,0.046806309800879235,0.1378329454357383,5.820721769499419
53033004100,3705,132917,0.491,0.6129554655870445,0.003778677462887989,7868,FALSE,18.166816147058825,1514.4023216,7530.958351,932600,0.646797153024911,0.07994407727503813,2.541942043721403e-4,6.477732793522267
53033009200,2340,25625,0.557,0.9705128205128205,0.007692307692307693,2637,TRUE,2.816620595121951,916.0827811,5.6106118,353600,0.5498672734167614,0.07129313613955252,0.11224876753886993,0.42735042735042733
53033004200,3796,110091,0.4232,0.5648050579557429,0.004478398314014752,8176,FALSE,11.590195189655173,1723.3102018,7962.094769,623600,0.6804060665362035,0.04806751467710372,0.018224070450097846,9.747102212855639
53033004600,1820,113906,0.4251,0.5813186813186814,0.014835164835164835,3464,FALSE,9.72323155263158,801.7630141000001,3218.93845,643200,0.6974595842956121,0.03031177829099307,0.005196304849884526,9.340659340659341
53033005700,3368,90951,0.448,0.6027315914489311,0.009501187648456057,6633,FALSE,20.1693987,1866.3898534,5805.216403,605300,0.648424543946932,0.030906075682195087,0.0024121815166591285,6.532066508313539
53033005801,3826,66563,0.393,0.777835859905907,0.010193413486670152,5212,FALSE,13.055330043902439,2396.8659399,3297.260127,459200,0.659247889485802,0.06638526477359939,0.11492709132770529,1.3068478829064296
53033005802,3840,62639,0.4301,0.8270833333333333,0.05520833333333333,5216,FALSE,6.769167463414634,1325.6897245,3431.29425,470700,0.7225843558282209,0.07266104294478527,0.06460889570552147,2.0833333333333335
53033006100,3691,76980,0.4818,0.8022216201571389,0.00677323218639935,5219,FALSE,6.019641660714286,854.4548838000001,3326.413,637800,0.7497604905154244,0.03889634029507569,0.018777543590726194,3.251151449471688
53033006200,1559,131429,0.4231,0.4708146247594612,0.005772931366260423,4063,FALSE,4.189262575,213.1245324,3755.83175,772800,0.6623184838789072,0.02412010829436377,0.012306177701206006,16.03592046183451
53033006300,2305,132e3,0.5596,0.6186550976138828,0,4988,FALSE,8.561622133333334,704.2511367,8315.6115,1050700,0.7506014434643143,0.0330793905372895,0.01343223736968725,7.37527114967462
53033006400,1389,154868,0.433,0.5111591072714183,0.005759539236861051,3341,FALSE,3.1074673666666666,77.22497680000001,4460.3555,879600,0.6956001197246333,0.038910505836575876,0.014366956001197246,17.998560115190784
53033006600,3120,82154,0.4158,0.8967948717948718,0.023076923076923078,3585,FALSE,7.530527966666667,968.8358164,1648.165625,472900,0.8108786610878661,0.10460251046025104,0.023709902370990237,0.9615384615384616
53033006700,6017,88719,0.3574,0.8313112846933688,0.046701013794249624,7600,FALSE,8.74361275,1679.5215937,3383.90475,401300,0.7893421052631578,0.14644736842105263,0.04368421052631579,0.16619577862722287
53033007800,2554,137358,0.5248,0.5379796397807362,0,5641,FALSE,2.8376041166666663,325.5290225,5358.272,740300,0.6782485374933522,0.053536606984577205,0.082786739939727,15.270164447924824
53033007900,4349,57786,0.5239,0.8284663140951943,0.029661991262359164,6216,FALSE,5.120324645,1546.5353986,1756.403875,403400,0.7144465894465895,0.06322393822393822,0.1373873873873874,1.1496895838123706
53033008900,2885,79953,0.5322,0.7282495667244367,0.029462738301559793,4686,FALSE,3.8167319851851853,642.220828,3635.3625,483200,0.6235595390524968,0.020913358941527956,0.22449850618864703,10.051993067590987
53033009100,2563,29464,0.4978,0.9910261412407335,0,2693,TRUE,3.8950168025641028,912.8154394000001,96.8967109,251400,0.3460824359450427,0.3275157816561456,0.1760118826587449,0
53033009300,1389,70458,0.4493,0.6947444204463643,0.02087832973362131,2832,FALSE,25.43742564117647,1536.5803476,1235.795,347500,0.5247175141242938,0.1440677966101695,0.10310734463276836,2.1598272138228944
53033009400,3756,47737,0.5202,0.7976570820021299,0.01650692225772098,5824,FALSE,3.1490350074999998,1034.5868485,3060.52375,359500,0.4793956043956044,0.12276785714285714,0.11212225274725275,3.993610223642172
53033009500,3221,81676,0.5358,0.556038497361068,0.01055572803477181,6301,FALSE,6.242664743478261,973.8448359,6005.9295,503600,0.5687986033962863,0.0736391049039835,0.19885732423424854,10.55572803477181
53033009701,3349,82333,0.4854,0.6837862048372648,0.007763511495968946,5751,FALSE,17.897830779411763,3008.0746342,6027.246477,618400,0.7221352808207269,0.04868718483741958,0.017214397496087636,6.569125111973723
53033009702,2210,106319,0.3542,0.3095022624434389,0,5626,FALSE,17.121706253333333,1458.6723415,5826.213053,457500,0.6311766797013865,0.013864201919658727,0.005687877710629221,12.669683257918551
53033009900,3297,67277,0.3731,0.6166211707612982,0.02305125872004853,5054,FALSE,5.093302682051282,1072.6959102,3553.62575,331700,0.6869806094182825,0.05757815591610606,0.06865848832607835,4.852896572641796
53033010001,2540,51316,0.4617,0.7531496062992126,0.015354330708661417,4207,FALSE,8.404265284615384,1495.6175392,2426.715,367200,0.43237461373900643,0.1064891846921797,0.30758260042785834,4.330708661417323
53033010002,3076,66458,0.3996,0.8276983094928478,0,4763,FALSE,4.168536614814815,605.6094258,2792.5425,383700,0.47239134998950244,0.2143606970396809,0.041990342221289105,4.22626788036411
53033010100,3858,59275,0.526,0.6793675479523069,0.021513737687921204,6756,FALSE,4.821379892105263,1334.672375,4024.107,450500,0.5669034931912375,0.06394316163410302,0.30891059798697457,21.77293934681182
53033010402,2876,79432,0.3897,0.8035465924895688,0.0027816411682892906,5218,FALSE,3.9074219833333337,451.3785527,3031.09275,322000,0.4633959371406669,0.20026830203142967,0.1157531621310847,4.172461752433936
53033010500,4392,66794,0.4444,0.7543260473588342,0.04485428051001821,6631,FALSE,6.37004209574468,1890.2756405999999,4511.732,380700,0.631428140551953,0.04011461318051576,0.017191977077363897,5.009107468123862
53033010600,3979,90208,0.4181,0.5644634330233727,0.008544860517718019,8079,FALSE,12.013024383333335,3504.4206529,7208.982877,448100,0.6591162272558485,0.03317242232949622,0.038989974006684,7.7909022367429
53033010701,2830,55504,0.4748,0.8113074204946996,0.022614840989399292,3700,TRUE,3.5132567807692308,731.3645967,1402.416875,291000,0.4437837837837838,0.11081081081081082,0.30783783783783786,1.4134275618374557
53033010702,3624,48036,0.4882,0.8705849889624724,0.01434878587196468,4393,TRUE,3.8502209739130437,681.8046955,1509.41725,325500,0.35465513316640107,0.06669701798315501,0.43569314819030275,2.207505518763797
53033010800,2562,74107,0.4053,0.6807181889149102,0.01366120218579235,4670,FALSE,5.952357780769232,1085.5124256,2809.25775,307700,0.5051391862955033,0.06552462526766595,0.09914346895074946,8.58704137392662
53033010900,730,42159,0.3964,0.7424657534246575,0,1055,TRUE,17.919122641666664,1377.8497695,434.2507188,303800,0.633175355450237,0.018957345971563982,0.01990521327014218,8.21917808219178
53033011002,2498,47604,0.4972,0.8142514011208967,0,4722,TRUE,5.341940539130435,927.7607656,1623.954875,328000,0.20012706480304956,0.18890300720033884,0.23189326556543838,0
53033011101,2891,52412,0.4049,0.7685921826357661,0.06641300588031823,5096,FALSE,7.545630211111111,840.714498,2365.9085,303300,0.4042386185243328,0.1956436420722135,0.20486656200941916,2.4213075060532687
53033011200,2949,35425,0.4456,0.8484231943031536,0.002034587995930824,4174,TRUE,14.602176954285714,2516.9069842,1005.363688,250000,0.29396262577862964,0.10325826545280306,0.028030666027791088,2.0345879959308237
53033011300,4382,47363,0.4392,0.769739844819717,0.03377453217708809,6969,FALSE,4.786233438636364,2019.9984297,3137.1085,280000,0.48643994834266036,0.10532357583584445,0.04663509829243794,3.8795070743952533
53033011401,2691,54622,0.3704,0.7725752508361204,0,4041,FALSE,5.361173141935485,1024.6232697,1803.851625,281900,0.4719128928483049,0.12397921306607275,0.14451868349418462,2.9728725380899297
53033011600,3486,102500,0.4693,0.5395869191049913,0.01549053356282272,6570,FALSE,11.375767123333333,2368.9091601,6784.779394,521200,0.6503805175038052,0.00578386605783866,0.007914764079147641,7.74526678141136
53033011700,2078,60917,0.4126,0.5673724735322425,0.004812319538017324,5456,FALSE,8.522703845454545,1609.2896954,2262.696,283700,0.34237536656891493,0.12664956011730205,0.2470674486803519,3.3686236766121267
53033011900,3520,71524,0.3322,0.6286931818181818,0,7428,FALSE,20.043967803125,2324.3976645,3203.851876,280300,0.40051157781367797,0.10958535271943996,0.20718901453957997,2.840909090909091
53033012e3,1608,83421,0.3972,0.4427860696517413,0.004353233830845771,3474,FALSE,2.731823665,300.53948330000003,2704.19425,343100,0.5541162924582613,0.02158894645941278,0.027921704087507198,8.08457711442786
